method,description,implementation_status,backend,validation_score,train_elapsed_s,train_cpu_s,train_gpu_s,gpu_memory_mb,rollout_elapsed_s,total_elapsed_s,train_loss_final,decision_variables,train_samples,notes,evaluation_mode,rmse_V,rmse_alpha,rmse_gamma,rmse_Q,mocap_rmse_x_pos,mocap_rmse_z_pos,mocap_rmse_theta,coeff_residual_rmse_C_L,coeff_residual_rmse_C_D,coeff_residual_rmse_C_M,input_channel,state_source
EquationError-LS (mocap),"Derivative-based least squares on inferred lift, drag, and moment coefficients.",implemented,numpy,1.8056755226365144,0.014263382996432483,nan,nan,nan,7.086514185008127,7.10077756800456,nan,8,50000,"Fast and interpretable, but differentiating noisy measurements biases the fit.",open_loop,3.8329465374278326,0.03964014877635374,0.2566483763051198,0.21596154182487134,nan,nan,nan,nan,nan,nan,u_cmd,mocap
EKF-ParamID (mocap),Extended Kalman filter parameter-identification baseline; parameters are learned from training measurements then frozen for open-loop validation.,implemented,CasADi AD EKF,1.0689909341407282,0.9814406540244818,nan,nan,nan,6.377964890009025,7.359405544033507,0.00021496575521597535,156,3200,Training-only augmented-state EKF estimates the aerodynamic parameter vector using 8 trials at stride 10; validation is a pilot-command-only open-loop rollout.,open_loop,2.7331566069826447,0.03084212348639052,0.1512903615055191,0.09788922607877056,nan,nan,nan,nan,nan,nan,u_cmd,mocap
Symbolic-Stepwise (mocap),Forward stepwise symbolic regression over the shared nonlinear candidate library.,implemented,NumPy stepwise,10493.56530470407,0.7603344579983968,nan,nan,nan,2.6660664070222992,3.426400865020696,nan,24,50000,Selects at most 5 nonconstant terms per state with a BIC-style complexity penalty.,open_loop,357.8329741295403,306.0833435294206,1526.6326795301384,1904.5003832154766,nan,nan,nan,nan,nan,nan,u_cmd,mocap
Frequency-Stitching (mocap),Trim-grid collection of local Welch continuous-time linear models blended by scheduling weights.,implemented,NumPy local Welch/CSD,29231.904181368212,2.096684018004453,nan,nan,nan,11.228532128996449,13.325216147000901,7.539381512909777,211,21811,"Fits 6 local Welch/ETFE-inspired continuous-time models on trim-grid groups; rollout blends local derivatives with RBF weights in state-input space, length_scale=0.937. This tests local frequency-domain stitching, not CIFER.",open_loop,10.914888996962524,1988.136648757674,2656.443160799433,4436.398971260642,nan,nan,nan,nan,nan,nan,u_cmd,mocap
Variational-Mocap (mocap),"Sparse multiple-shooting MAP fit with latent states, mocap outputs, and process residuals.",implemented,CasADi/IPOPT,4.098280152281719,8.126569450017996,nan,nan,nan,6.639046378986677,14.765615829004673,nan,1220,202,CasADi/IPOPT sparse latent-state estimator; approximates the variational/filter-error role without posterior covariance propagation.,open_loop,13.436417395534825,0.058870607670737964,1.0386022076978803,0.046031126868012695,39.03124953864893,397.14124448032936,1.08973497466372,nan,nan,nan,u_cmd,mocap
GP-CoeffClosure (mocap),Sparse RBF/Gaussian-process-style surrogate for aerodynamic coefficient residuals.,implemented,NumPy RBF/KRR,0.691446598735686,1.5186918659892399,nan,nan,nan,22.3433744799986,23.86206634598784,0.18541017276220764,3459,50000,"Finite-basis RBF approximation to a GP coefficient closure trained from EOM-inferred coefficient residuals; centers=384, length_scale=3.03, residual gain=0.1.",open_loop,2.2588754268833497,0.028929169850540126,0.08686027244267021,0.036836315900498906,nan,nan,nan,0.00653058579819639,0.012569999833477369,0.0011654537122731976,u_cmd,mocap
SINDy (mocap),One-shot structured sparse aerodynamic coefficient model.,implemented,numpy,9.864446688968773,0.07715344900498167,nan,nan,nan,35.0968914719997,35.17404492100468,0.009101838372968449,26,50000,"Fits protected low-order aircraft coefficient terms and sparse residual-library terms in one regression; protected terms are not thresholded, residual terms are selected by sequential thresholded least squares.",open_loop,9.185951199172571,0.8752362875034221,1.4744667184809799,0.3782054937300286,nan,nan,nan,nan,nan,nan,u_cmd,mocap
OEM-SS (mocap),Single-shooting output-error fit of the nominal aerodynamic parameter vector.,implemented,CasADi/IPOPT,0.8502505037386816,28.453621362015838,nan,nan,nan,6.363196599995717,34.816817962011555,nan,16,802,CasADi/IPOPT backend fitted on 2 trajectory samples with stride 10; nonlinear residuals are unmodeled.,open_loop,1.597641315478365,0.03207523616507229,0.2070784913699737,0.0238181829421613,nan,nan,nan,nan,nan,nan,u_cmd,mocap
OEM-MocapOutput (mocap),Output-error fit with latent flight states and mocap position/attitude as the measured output.,implemented,CasADi/IPOPT,1.308572183771635,30.4283685820119,nan,nan,nan,5.943406373990001,36.3717749560019,nan,16,802,CasADi/IPOPT backend; preferred mocap formulation because it avoids differentiating position/attitude into noisy state targets.,open_loop,3.9423275295253526,0.08945647898761631,0.11261797036541993,0.05645834861069401,81.71259458553286,9.561889161293863,0.1564217003786992,nan,nan,nan,u_cmd,mocap
OEM-HiddenController (mocap),Single-shooting OEM with an inferred smooth stall/recovery controller between pilot command and plant input.,implemented,CasADi/IPOPT,1.3389688072198431,90.31664038600866,nan,nan,nan,10.97289434299455,101.28953472900321,5228306.39759259,28,802,"CasADi/IPOPT fitted aerodynamic and controller parameters using u_cmd; controller parameters describe throttle-to-pitch scheduling, elevator-to-pitch mapping, SAFE pitch gain, AS3X q damping, stall/recovery gates, panic pitch target, panic pitch gain, and SAFE/direct blending.",open_loop,4.492667129652104,0.10007405660394032,0.1307506425854185,0.014388753897647238,nan,nan,nan,nan,nan,nan,u_cmd,mocap
UDE-Residual (mocap),Universal differential equation: nominal dynamics plus a learned state-derivative residual.,implemented,PyTorch/cuda,0.6979388575312521,1.45185472999583,1.4569606290000001,1.449654296875,68.81005859375,9.49767379599507,10.9495285259909,0.12889903783798218,4868,50000,Good for model-form error; residual dynamics are less directly interpretable as aerodynamic coefficients. Residual gain=0.1.,open_loop,2.2842441804437312,0.02942053519261373,0.08784001830327846,0.036516155620108924,nan,nan,nan,nan,nan,nan,u_cmd,mocap
PINN-CoeffClosure (mocap),Modified Non-Determinant PINN-style closure: EOM residual identifies learned nonlinear aerodynamic coefficients.,implemented,PyTorch/cuda,0.6946670204530878,1.466427614010172,1.4700064710000005,1.466154541015625,68.42822265625,9.591093922004802,11.057521536014974,0.11189619451761246,4803,50000,Flight-dynamics-level PINN surrogate; does not enforce CFD/Navier-Stokes physics. Residual gain=0.1.,open_loop,2.2625312923613476,0.02870031506958607,0.08834090496483504,0.03714935390196028,nan,nan,nan,0.006547701854360191,0.01049930676646076,0.0010898965746068464,u_cmd,mocap
UDE-HiddenControl (mocap),Universal-differential-equation style hidden-input model: nominal plant driven by pilot command plus learned input correction.,implemented,PyTorch/cuda,0.544646651923575,1.0103419429797214,1.014042968,1.0100768432617186,68.04541015625,10.898073251009919,11.90841519398964,0.4360641539096832,4738,50000,Learns an effective throttle/elevator correction from EOM residuals; intended for hidden actuator/autopilot input mismatch.,open_loop,1.496934549487234,0.027123699842320274,0.0711181697182062,0.029737312519962384,nan,nan,nan,nan,nan,nan,u_cmd,mocap
PINN-HiddenElevator (mocap),PINN-style hidden-controller model: EOM pitch residual identifies a learned elevator command reshaping law.,implemented,PyTorch/cuda,0.5536895416128593,0.9604197489970829,0.9677487540000005,0.9601636352539062,67.66357421875,11.553622055012966,12.514041804010049,0.002533739898353815,4673,50000,"Uses the pitch-moment equation as the physics residual, so it targets SAFE/AS3X elevator behavior rather than aerodynamic residuals.",open_loop,1.490797930754354,0.02355096867681173,0.0733717648425077,0.03784957272918022,nan,nan,nan,nan,nan,nan,u_cmd,mocap
NN-CoeffSurrogate (mocap),Supervised neural surrogate for hidden aerodynamic coefficient residuals.,implemented,PyTorch/cuda,1.1749623726241891,1.0138140670023859,1.0164350559999997,1.013545654296875,68.42822265625,9.345793640008196,10.359607707010582,0.0016677423845976591,4803,50000,"Uses synthetic residual labels, so treat as an upper-bound surrogate rather than a flight-data-only identifier.",open_loop,4.706204205683748,0.03185738668883098,0.15335782657577923,0.057518382157870876,nan,nan,nan,0.013686196983641723,0.003768364838351678,0.003374958799591163,u_cmd,mocap
