method,description,implementation_status,backend,validation_score,train_elapsed_s,train_cpu_s,train_gpu_s,gpu_memory_mb,rollout_elapsed_s,total_elapsed_s,train_loss_final,decision_variables,train_samples,notes,evaluation_mode,rmse_V,rmse_alpha,rmse_gamma,rmse_Q,mocap_rmse_x_pos,mocap_rmse_z_pos,mocap_rmse_theta,coeff_residual_rmse_C_L,coeff_residual_rmse_C_D,coeff_residual_rmse_C_M,input_channel,state_source
SINDy,One-shot structured sparse aerodynamic coefficient model.,implemented,numpy,1735.3343472250558,0.3011720829817932,nan,nan,nan,19.040571902005468,19.34174398498726,0.0016281183748993212,16,50000,"Fits protected low-order aircraft coefficient terms and sparse residual-library terms in one regression; protected terms are not thresholded, residual terms are selected by sequential thresholded least squares.",open_loop,585.9879192616328,981.3117989802839,1.5078836757204475,5223.969660554652,nan,nan,nan,nan,nan,nan,u_cmd,direct
Variational-Mocap,"Sparse multiple-shooting MAP fit with latent states, mocap outputs, and process residuals.",implemented,CasADi/IPOPT,0.3067592924145491,7.519004309026059,nan,nan,nan,3.9587083870137576,11.477712696039816,nan,1220,202,CasADi/IPOPT sparse latent-state estimator; approximates the variational/filter-error role without posterior covariance propagation.,open_loop,5.038158867260934,0.16126402400990322,0.15711722459011146,0.07183664304520207,74.60688963159438,40.074671886352704,0.20915664278630472,nan,nan,nan,u_cmd,direct
GP-CoeffClosure,Sparse RBF/Gaussian-process-style surrogate for aerodynamic coefficient residuals.,implemented,NumPy RBF/KRR,0.48085548773524717,4.0506622009852435,nan,nan,nan,14.782847192982445,18.833509393967688,0.19654863259125283,3459,50000,"Finite-basis RBF approximation to a GP coefficient closure trained from EOM-inferred coefficient residuals; centers=384, length_scale=3.03, residual gain=1.",open_loop,5.399587478338465,0.13112230491968893,0.4608081646386755,0.4924175594072262,nan,nan,nan,0.13959329532419995,0.13957388447888164,0.06077801125058905,u_cmd,direct
OEM-SS,Single-shooting output-error fit of the nominal aerodynamic parameter vector.,implemented,CasADi/IPOPT,0.48439826782755946,0.828009776014369,nan,nan,nan,3.7508530850172974,4.578862861031666,nan,16,802,CasADi/IPOPT backend fitted on 2 trajectory samples with stride 10; nonlinear residuals are unmodeled.,open_loop,5.175478031815166,0.32226000873066635,0.1675657898762602,0.17864174660837498,nan,nan,nan,nan,nan,nan,u_cmd,direct
OEM-MocapOutput,Output-error fit with latent flight states and mocap position/attitude as the measured output.,implemented,CasADi/IPOPT,0.2620299654869626,20.83950846301741,nan,nan,nan,3.6045369670027867,24.444045430020196,nan,16,802,CasADi/IPOPT backend; preferred mocap formulation because it avoids differentiating position/attitude into noisy state targets.,open_loop,3.645489191408256,0.1311271656238725,0.15315979196906146,0.10940318809931758,69.06696614568867,4.924503976031933,0.18365114442693267,nan,nan,nan,u_cmd,direct
OEM-HiddenController,Single-shooting OEM with an inferred smooth stall/recovery controller between pilot command and plant input.,implemented,CasADi/IPOPT,0.10999649548820993,61.0439419769973,nan,nan,nan,11.089656159019796,72.1335981360171,3766165.1385879642,28,802,"CasADi/IPOPT fitted aerodynamic and controller parameters using u_cmd; controller parameters describe throttle-to-pitch scheduling, elevator-to-pitch mapping, SAFE pitch gain, AS3X q damping, stall/recovery gates, panic pitch target, panic pitch gain, and SAFE/direct blending.",open_loop,1.6625031252614366,0.0482861088318339,0.07991419062257588,0.030565439787254914,nan,nan,nan,nan,nan,nan,u_cmd,direct
UDE-Residual,Universal differential equation: nominal dynamics plus a learned state-derivative residual.,implemented,PyTorch/cuda,0.5108026132969035,0.9871785230061505,0.9914841399999998,0.9869053344726563,68.81005859375,9.437281242979225,10.424459765985375,0.31118243932724,4868,50000,Good for model-form error; residual dynamics are less directly interpretable as aerodynamic coefficients. Residual gain=1.,open_loop,5.814176105739127,0.13018125471394287,0.49125442859144486,0.5692021539084892,nan,nan,nan,nan,nan,nan,u_cmd,direct
PINN-CoeffClosure,Modified Non-Determinant PINN-style closure: EOM residual identifies learned nonlinear aerodynamic coefficients.,implemented,PyTorch/cuda,0.5009003995363919,1.001356427994324,1.0069711550000005,1.0010265502929687,68.42822265625,9.661109501990722,10.662465929985046,0.19755515456199646,4803,50000,Flight-dynamics-level PINN surrogate; does not enforce CFD/Navier-Stokes physics. Residual gain=1.,open_loop,5.303231908047421,0.14709532430515504,0.465574482041882,0.5184281264409364,nan,nan,nan,0.1544769165188815,0.1391020953701022,0.06503927365040175,u_cmd,direct
UDE-HiddenControl,Universal-differential-equation style hidden-input model: nominal plant driven by pilot command plus learned input correction.,implemented,PyTorch/cuda,0.19264877453079396,0.9768014820001554,0.9832912870000001,0.97655322265625,68.04541015625,10.933393710001837,11.910195192001993,0.49976059794425964,4738,50000,Learns an effective throttle/elevator correction from EOM residuals; intended for hidden actuator/autopilot input mismatch.,open_loop,2.6445011543956483,0.10136499029841617,0.09696679826029714,0.0983984058097987,nan,nan,nan,nan,nan,nan,u_cmd,direct
PINN-HiddenElevator,PINN-style hidden-controller model: EOM pitch residual identifies a learned elevator command reshaping law.,implemented,PyTorch/cuda,0.19417489344626931,0.9828277489868924,0.9883661890000006,0.9825680541992188,67.66357421875,11.493127419991652,12.475955168978544,0.0034048890229314566,4673,50000,"Uses the pitch-moment equation as the physics residual, so it targets SAFE/AS3X elevator behavior rather than aerodynamic residuals.",open_loop,2.6430613307865913,0.10186459730961044,0.0990089583996631,0.0994424380551672,nan,nan,nan,nan,nan,nan,u_cmd,direct
NN-CoeffSurrogate,Supervised neural surrogate for hidden aerodynamic coefficient residuals.,implemented,PyTorch/cuda,0.4828727118687365,0.9738949479942676,0.9792535970000005,0.973637939453125,68.42822265625,9.147569267021026,10.121464215015294,0.0014252663822844625,4803,50000,"Uses synthetic residual labels, so treat as an upper-bound surrogate rather than a flight-data-only identifier.",open_loop,5.136156567494402,0.13833879683252193,0.4535787426142421,0.5056720018784285,nan,nan,nan,0.14666679268759497,0.1335531577476085,0.06370654761787858,u_cmd,direct
Linear-SS (mocap),Discrete local linear state-space baseline fitted by one-step least squares.,implemented,numpy,0.3157787401172446,0.06080123598803766,nan,nan,nan,0.9159211240184959,0.9767223600065336,nan,28,256000,"Validation is an open-loop rollout from x0 using the supplied pilot-command history only; good scores indicate in-distribution discrete prediction, not aerodynamic interpretability.",open_loop,6.896246960395055,0.12357553702425723,0.17714600328556307,0.14087051610458606,nan,nan,nan,nan,nan,nan,u_cmd,mocap
Frequency-Welch (mocap),Coherence-weighted continuous-time linear model fitted from averaged Welch state/input spectra.,implemented,NumPy Welch/CSD,3100.1250282708424,0.9722325599868782,nan,nan,nan,0.48102468298748136,1.4532572429743595,nan,28,21811,Welch/ETFE-inspired spectral fit using bins up to 12 Hz and coherence threshold 0.08; this is not CIFER and should be interpreted only as a compact local linear frequency-domain baseline.,open_loop,6342.230767580723,1295.7151400387986,1957.777051073094,5962.200693100129,nan,nan,nan,nan,nan,nan,u_cmd,mocap
Nominal (mocap),"Known nominal rigid-body and aerodynamic model, no fitted correction.",implemented,numpy,0.5056524502501251,0.0,nan,nan,nan,7.164017437986331,7.164017437986331,nan,8,0,Baseline; expected to miss hidden nonlinear aerodynamic terms.,open_loop,5.383404087573419,0.32851787285694345,0.19121849975186173,0.19053876062873473,nan,nan,nan,0.02201483132616511,0.003698216163679217,0.0034549275072299664,u_cmd,mocap
Model-Stitching (mocap),Initial-condition clustered local linear state-space models blended by scheduling weights.,implemented,NumPy local models,0.7653049774891858,0.09554214798845351,nan,nan,nan,5.288285207003355,5.3838273549918085,0.0006757496346937155,211,256000,"Fits 6 local discrete deviation models from whole local-excitation trajectory groups; rollout blends local predictions with RBF weights in state-input space, length_scale=0.937. Validation uses only x0 and the supplied pilot-command history.",open_loop,18.77185163853887,0.06826261367563038,0.9254161268059669,0.16109260129680597,nan,nan,nan,nan,nan,nan,u_cmd,mocap
Koopman-EDMD (mocap),Lifted linear discrete-time predictor fitted by extended dynamic mode decomposition.,implemented,NumPy EDMD,34.66662059870704,0.17531307600438595,nan,nan,nan,5.012482438003644,5.18779551400803,nan,120,256000,"Uses the same polynomial/trigonometric library as SINDy, but fits a one-step lifted map rather than sparse continuous-time derivatives; validation is open-loop from x0 and the supplied pilot-command history.",open_loop,2382.6828031060268,0.5967128841677425,0.6327604756584209,2.3819509692987486,nan,nan,nan,nan,nan,nan,u_cmd,mocap
Subspace-Hankel (mocap),Hankel/SVD latent linear state-space baseline in the spirit of N4SID/MOESP.,implemented,NumPy SVD,0.7886485910102672,6.429505739011802,nan,nan,nan,1.2037622499919962,7.633267989003798,nan,522,255296,"Past window=12, latent order=6; validation lag history is initialized from repeated x0 and pilot inputs, with no validation measurement feedback.",open_loop,9.026382710526962,0.16513229944242916,1.0590198144576217,0.21053376382863329,nan,nan,nan,nan,nan,nan,u_cmd,mocap
Frequency-Stitching (mocap),Trim-grid collection of local Welch continuous-time linear models blended by scheduling weights.,implemented,NumPy local Welch/CSD,4878.6456339821225,1.7202000370016322,nan,nan,nan,5.9507607980049215,7.670960835006554,7.539381512909777,211,21811,"Fits 6 local Welch/ETFE-inspired continuous-time models on trim-grid groups; rollout blends local derivatives with RBF weights in state-input space, length_scale=0.937. This tests local frequency-domain stitching, not CIFER.",open_loop,9.72412328806707,2456.026116576073,3471.3762161014893,6470.452317129401,nan,nan,nan,nan,nan,nan,u_cmd,mocap
EquationError-LS (mocap),"Derivative-based least squares on inferred lift, drag, and moment coefficients.",implemented,numpy,0.8753945749768905,0.010478696000063792,nan,nan,nan,5.430518834007671,5.440997530007735,nan,8,50000,"Fast and interpretable, but differentiating noisy measurements biases the fit.",open_loop,5.144153370152327,0.17699048499119802,1.2386782545741462,0.5440337119027479,nan,nan,nan,nan,nan,nan,u_cmd,mocap
EKF-ParamID (mocap),Extended Kalman filter parameter-identification baseline; parameters are learned from training measurements then frozen for open-loop validation.,implemented,CasADi AD EKF,0.4299886129108849,1.3147110140125733,nan,nan,nan,6.862933925003745,8.177644939016318,0.00021496575521597535,156,3200,Training-only augmented-state EKF estimates the aerodynamic parameter vector using 8 trials at stride 10; validation is a pilot-command-only open-loop rollout.,open_loop,4.730878001905366,0.1337669982916447,0.3887500242029981,0.4124769587048239,nan,nan,nan,nan,nan,nan,u_cmd,mocap
Symbolic-Stepwise (mocap),Forward stepwise symbolic regression over the shared nonlinear candidate library.,implemented,NumPy stepwise,479.2894260279804,0.5883958789927419,nan,nan,nan,5.909576322999783,6.497972201992525,nan,24,50000,Selects at most 5 nonconstant terms per state with a BIC-style complexity penalty.,open_loop,128.56651474419647,117.20769960244405,577.5616725477656,718.9995958255038,nan,nan,nan,nan,nan,nan,u_cmd,mocap
Variational-Mocap (mocap),"Sparse multiple-shooting MAP fit with latent states, mocap outputs, and process residuals.",implemented,CasADi/IPOPT,0.3067592924145491,9.56029938600841,nan,nan,nan,6.053896822995739,15.614196209004149,nan,1220,202,CasADi/IPOPT sparse latent-state estimator; approximates the variational/filter-error role without posterior covariance propagation.,open_loop,5.038158867260934,0.16126402400990322,0.15711722459011146,0.07183664304520207,74.60688963159438,40.074671886352704,0.20915664278630472,nan,nan,nan,u_cmd,mocap
SINDy (mocap),One-shot structured sparse aerodynamic coefficient model.,implemented,numpy,125.19410981281402,0.07374677201732993,nan,nan,nan,30.535016264999285,30.608763037016615,0.009101838372968449,26,50000,"Fits protected low-order aircraft coefficient terms and sparse residual-library terms in one regression; protected terms are not thresholded, residual terms are selected by sequential thresholded least squares.",open_loop,1752.8326312589782,2.4431122696127128,1.2911112484299576,653.0980934208883,nan,nan,nan,nan,nan,nan,u_cmd,mocap
GP-CoeffClosure (mocap),Sparse RBF/Gaussian-process-style surrogate for aerodynamic coefficient residuals.,implemented,NumPy RBF/KRR,0.4304223619946966,4.427669371012598,nan,nan,nan,20.781372121011373,25.20904149202397,0.18541017276220764,3459,50000,"Finite-basis RBF approximation to a GP coefficient closure trained from EOM-inferred coefficient residuals; centers=384, length_scale=3.03, residual gain=0.1.",open_loop,4.750932333109139,0.24888719645013452,0.20851310770318168,0.20834216424032548,nan,nan,nan,0.027440107541163404,0.057850643907082736,0.008447785992099065,u_cmd,mocap
OEM-SS (mocap),Single-shooting output-error fit of the nominal aerodynamic parameter vector.,implemented,CasADi/IPOPT,0.1994541430588001,20.984666042000754,nan,nan,nan,3.623436624999158,24.608102666999912,nan,16,802,CasADi/IPOPT backend fitted on 2 trajectory samples with stride 10; nonlinear residuals are unmodeled.,open_loop,3.074403012386888,0.08742589451618313,0.14377007956524293,0.054028023017317815,nan,nan,nan,nan,nan,nan,u_cmd,mocap
OEM-MocapOutput (mocap),Output-error fit with latent flight states and mocap position/attitude as the measured output.,implemented,CasADi/IPOPT,0.2620299654869626,23.700277750001987,nan,nan,nan,3.624367393000284,27.32464514300227,nan,16,802,CasADi/IPOPT backend; preferred mocap formulation because it avoids differentiating position/attitude into noisy state targets.,open_loop,3.645489191408256,0.1311271656238725,0.15315979196906146,0.10940318809931758,69.06696614568867,4.924503976031933,0.18365114442693267,nan,nan,nan,u_cmd,mocap
OEM-HiddenController (mocap),Single-shooting OEM with an inferred smooth stall/recovery controller between pilot command and plant input.,implemented,CasADi/IPOPT,0.21370742025485057,62.46454001299571,nan,nan,nan,11.000050750997616,73.46459076399333,5228306.39759259,28,802,"CasADi/IPOPT fitted aerodynamic and controller parameters using u_cmd; controller parameters describe throttle-to-pitch scheduling, elevator-to-pitch mapping, SAFE pitch gain, AS3X q damping, stall/recovery gates, panic pitch target, panic pitch gain, and SAFE/direct blending.",open_loop,3.388491191647152,0.0957181295333663,0.15384207410576314,0.0364547676898816,nan,nan,nan,nan,nan,nan,u_cmd,mocap
UDE-Residual (mocap),Universal differential equation: nominal dynamics plus a learned state-derivative residual.,implemented,PyTorch/cuda,0.46850330248477356,1.7597533509833738,1.7643455169999998,1.7594561767578125,68.81005859375,9.321414538979298,11.081167889962671,0.1342840939760208,4868,50000,Good for model-form error; residual dynamics are less directly interpretable as aerodynamic coefficients. Residual gain=0.1.,open_loop,4.945263613099072,0.27297532013012904,0.23188198263604137,0.2200236216605368,nan,nan,nan,nan,nan,nan,u_cmd,mocap
PINN-CoeffClosure (mocap),Modified Non-Determinant PINN-style closure: EOM residual identifies learned nonlinear aerodynamic coefficients.,implemented,PyTorch/cuda,0.45875015433375554,1.7625595199933741,1.770729148,1.762287353515625,68.42822265625,9.543549717986025,11.306109237979399,0.12822894752025604,4803,50000,Flight-dynamics-level PINN surrogate; does not enforce CFD/Navier-Stokes physics. Residual gain=0.1.,open_loop,4.763539839762282,0.265563794445613,0.2313839163738038,0.22109149614498963,nan,nan,nan,0.033404710318427205,0.05582190309461718,0.00782491032798527,u_cmd,mocap
UDE-HiddenControl (mocap),Universal-differential-equation style hidden-input model: nominal plant driven by pilot command plus learned input correction.,implemented,PyTorch/cuda,0.2574268134627229,0.980779999983497,0.9876679199999998,0.9805155029296875,68.04541015625,11.19702698799665,12.177806987980148,0.4337281882762909,4738,50000,Learns an effective throttle/elevator correction from EOM residuals; intended for hidden actuator/autopilot input mismatch.,open_loop,3.3521530618107658,0.13250987623230182,0.1454773668482416,0.12012240527639227,nan,nan,nan,nan,nan,nan,u_cmd,mocap
PINN-HiddenElevator (mocap),PINN-style hidden-controller model: EOM pitch residual identifies a learned elevator command reshaping law.,implemented,PyTorch/cuda,0.2901064572620003,0.9455850379890762,0.9488274590000003,0.9453370361328125,67.66357421875,11.560905069985893,12.506490107974969,0.003421599045395851,4673,50000,"Uses the pitch-moment equation as the physics residual, so it targets SAFE/AS3X elevator behavior rather than aerodynamic residuals.",open_loop,3.7854504589453986,0.15173019624663064,0.15510077357835547,0.1455185775060659,nan,nan,nan,nan,nan,nan,u_cmd,mocap
NN-CoeffSurrogate (mocap),Supervised neural surrogate for hidden aerodynamic coefficient residuals.,implemented,PyTorch/cuda,0.5187444774112737,0.991460735007422,0.9966556310000003,0.9912036743164062,68.42822265625,9.104859173006844,10.096319908014266,0.001141689601354301,4803,50000,"Uses synthetic residual labels, so treat as an upper-bound surrogate rather than a flight-data-only identifier.",open_loop,5.972907325097447,0.14980206927917808,0.4769426186547611,0.5236059641097043,nan,nan,nan,0.1623900594115501,0.14452256271035854,0.0669441884394996,u_cmd,mocap
